sn_name,z,z_frame,mu,mu_source,mu_err,m_b_corr,m_b_corr_err,host_logmass,host_logmass_err,ra,dec,vpec,is_calibrator
ATLAS16bwu,0.07074,CMB,37.3712,SH0ES,0.228257,18.1182,0.226654,9.63137,0.017,18.5927,-13.1531,-47.7797,0
470043,0.07061,CMB,37.7291,SH0ES,0.501827,18.4761,0.5011,7.0,7.899,128.994,44.7675,-79.7204,0
2006on,0.07068,CMB,37.4543,SH0ES,0.24781,18.2013,0.246335,10.2479,0.014,328.994,-1.0702,-60.9172,0
1990af,0.05018,CMB,36.5997,SH0ES,0.202684,17.3467,0.200877,11.2421,0.28089,323.747,-62.7371,238.032,0
1993O,0.05148,CMB,36.7759,SH0ES,0.228182,17.5229,0.226579,10.2759,,202.785,-33.2152,-131.156,0
2003ic,0.05196,CMB,36.393,SH0ES,0.201448,17.14,0.199631,9.30338,0.462,10.4593,-9.3053,198.527,0
AT2016cor,0.04995,CMB,36.8523,SH0ES,0.302557,17.5993,0.30135,9.59462,0.014,236.13,16.3035,-201.718,0
2008hu,0.05071,CMB,36.7036,SH0ES,0.133364,17.4506,0.130602,11.5,0.2,122.312,-18.6536,55.2605,0
PS15brr,0.05063,CMB,36.5461,SH0ES,0.190961,17.2931,0.189043,9.68818,0.013,358.356,-15.6545,40.2678,0
ASASSN-17eb,0.0497,CMB,36.4621,SH0ES,0.201896,17.2091,0.200082,10.8378,0.0,234.642,13.3478,-213.562,0
1998dx,0.0498,CMB,36.5693,SH0ES,0.155812,17.3163,0.153455,11.2793,0.28089,272.8,49.8613,-106.539,0
1993ag,0.05019,CMB,36.6402,SH0ES,0.244395,17.3872,0.242899,10.7191,0.28089,150.894,-35.4626,96.2267,0
AT2016gmg,0.04839,CMB,36.641,SH0ES,0.181462,17.388,0.179443,10.9955,0.001,320.924,33.1147,-72.714,0
PS16n,0.05268,CMB,36.7752,SH0ES,0.161766,17.5222,0.159497,10.0228,0.038,75.9333,3.4125,-119.126,0
ATLAS16agv,0.04777,CMB,36.4976,SH0ES,0.165873,17.2446,0.16366,9.10622,0.1,250.29,50.9724,-119.844,0
2016afk,0.04677,CMB,36.5642,SH0ES,0.229149,17.3112,0.227553,9.44086,0.002,155.625,15.0966,-172.356,0
2004gu,0.0467,CMB,36.4713,SH0ES,0.19409,17.2183,0.192203,10.026,0.14,191.603,11.9489,18.5312,0
AT2016ews,0.04612,CMB,36.5394,SH0ES,0.159223,17.2864,0.156917,10.3881,0.005,225.652,23.3528,-54.4087,0
PS17tn,0.04549,CMB,36.3811,SH0ES,0.196005,17.1281,0.194137,10.2394,0.001,145.807,41.3173,-116.657,0
SN2016esh,0.04488,CMB,36.1579,SH0ES,0.182756,16.9049,0.180751,9.49048,0.007,241.06,16.6902,-273.17,0
PS16cqa,0.04433,CMB,36.6866,SH0ES,0.304921,17.4336,0.303723,10.6243,0.001,234.779,9.2946,-252.758,0
2006hx,0.04429,CMB,36.4565,SH0ES,0.162334,17.2035,0.160073,10.1086,0.13,18.4888,0.3717,-166.742,0
PS16bby,0.0543,CMB,36.8327,SH0ES,0.178902,17.5797,0.176852,10.4871,0.002,215.075,-22.189,-108.878,0
PS16em,0.07113,CMB,37.4814,SH0ES,0.447068,18.2284,0.446252,10.0881,0.002,163.892,-3.3663,84.9082,0
2008go,0.06116,CMB,36.9691,SH0ES,0.141986,17.7161,0.139395,10.7539,0.16,332.687,-20.7881,-60.2294,0
PS17yt,0.07046,CMB,37.4787,SH0ES,0.176182,18.2257,0.174101,9.95752,0.1,150.992,49.0412,-73.4287,0
PTSS17-niq,0.0691,CMB,37.2817,SH0ES,0.174144,18.0287,0.172038,10.6052,0.001,215.069,15.3417,35.4616,0
2006al,0.06908,CMB,37.4213,SH0ES,0.159324,18.1683,0.15702,10.5011,0.01,159.868,5.1834,60.4147,0
CSS160129,0.06841,CMB,37.2381,SH0ES,0.191221,17.9851,0.189306,8.86459,0.1,115.123,10.9333,-8.7606,0
PS15bjg,0.06758,CMB,37.4935,SH0ES,0.190499,18.2405,0.188576,11.2378,0.001,343.793,-0.4102,-77.8014,0
AT2016aj,0.06731,CMB,37.2344,SH0ES,0.203006,17.9814,0.201202,10.7026,0.0,70.6025,-21.7244,17.2632,0
PS16bnz,0.06398,CMB,37.0786,SH0ES,0.154429,17.8256,0.15205,11.2932,0.0,155.154,-2.4668,-135.381,0
SN2016aqb,0.06419,CMB,37.0197,SH0ES,0.155855,17.7667,0.153498,9.62423,0.013,170.493,-13.9837,100.695,0
SN2017cpu,0.05529,CMB,36.6433,SH0ES,0.175423,17.3903,0.173333,10.521,0.001,211.969,9.642,78.2932,0
SN2016hhv,0.06067,CMB,37.1383,SH0ES,0.198009,17.8853,0.196159,10.7875,0.002,353.952,20.7088,-151.965,0
SN2017cjv,0.06079,CMB,37.032,SH0ES,0.17759,17.779,0.175525,10.6078,0.013,152.69,-3.7775,-37.2838,0
LSQ13crf,0.05934,CMB,36.3001,SH0ES,0.617516,17.0471,0.616925,8.80055,0.01,47.7093,1.4219,-112.03,0
2006ob,0.0576,CMB,36.9324,SH0ES,0.14674,17.6794,0.144234,11.0302,0.048,27.9506,0.2633,-179.424,0
2006py,0.05658,CMB,36.9098,SH0ES,0.185051,17.6568,0.18307,9.57313,0.01,340.425,-0.1369,14.3375,0
AT2017oz,0.05641,CMB,36.8109,SH0ES,0.193162,17.5579,0.191265,9.48953,0.014,211.673,30.3188,78.8558,0
colfax,2.2613,CMB,46.1828,SH0ES,0.281309,26.9298,0.280011,10.0,,189.157,62.3092,-7.2661,0
