galaxy,ra,dec,v_cmb,DM_baseline,e_DM,catalog,indicator
g0551499-314446,87.95805,-31.7461,14678,34.609028153531845,0.7114999890327454,6dFGSv,FP
g0551561-311233,87.9837,-31.209,9731,35.01448096402197,0.48099997639656067,6dFGSv,FP
g0551577-401504,87.99015,-40.251,13209,36.52354345948269,0.5674999952316284,6dFGSv,FP
g0552035-255147,88.0146,-25.863,13178,37.27894115182281,0.7170000076293945,6dFGSv,FP
g0552084-302703,88.03515,-30.4509,9612,35.14426245157787,0.7089999914169312,6dFGSv,FP
g0552190-342052,88.07925,-34.3477,9822,35.257693283657545,0.7199999690055847,6dFGSv,FP
g0552214-221104,88.089,-22.1844,14886,35.862083689571946,0.7095000147819519,6dFGSv,FP
g0552214-520027,88.08915,-52.0074,15664,36.42020712678552,0.7265000343322754,6dFGSv,FP
g0552217-342047,88.09065,-34.3465,10392,36.135189281619596,0.7910000085830688,6dFGSv,FP
g0552335-461305,88.1397,-46.2182,14138,36.33413353364368,0.6589999794960022,6dFGSv,FP
g0552425-304139,88.1769,-30.6941,9762,35.346387756291314,0.5239999890327454,6dFGSv,FP
g0552430-222946,88.179,-22.4962,14497,36.816084341804626,0.5400000214576721,6dFGSv,FP
g0552431-401343,88.1796,-40.2285,13509,36.393309645322624,0.6299999952316284,6dFGSv,FP
g0553054-342338,88.2723,-34.3938,10632,35.38976853353392,0.5230000019073486,6dFGSv,FP
g0553067-342547,88.27785,-34.4297,10243,35.77882955654175,0.48799997568130493,6dFGSv,FP
g0553081-394051,88.2837,-39.6809,7424,36.14638355401787,0.781499981880188,6dFGSv,FP
g0553088-342818,88.28655,-34.4717,10093,35.798794999523636,0.6119999885559082,6dFGSv,FP
g0553094-140516,88.28925,-14.0877,12246,37.09916492982773,0.8044999837875366,6dFGSv,FP
g0553140-134213,88.30815,-13.7037,12876,36.023098502192674,0.5509999990463257,6dFGSv,FP
g0553164-694257,88.3182,-69.7157,11217,36.01557717654534,0.5519999861717224,6dFGSv,FP
g0553254-140416,88.35585,-14.0712,12127,35.46246059502736,0.5414999723434448,6dFGSv,FP
g0553469-133331,88.44525,-13.5586,13386,36.14044781410044,0.6384999752044678,6dFGSv,FP
g0553469-343552,88.4454,-34.5978,11772,36.44794495810686,0.8359999656677246,6dFGSv,FP
g0553492-324625,88.455,-32.7736,7635,34.29673891664481,0.48799997568130493,6dFGSv,FP
g0553510-220736,88.4625,-22.1266,14469,36.12388618947559,0.593500018119812,6dFGSv,FP
g0553567-462840,88.4862,-46.4779,15878,36.709672629975216,0.562999963760376,6dFGSv,FP
g0554127-381030,88.5531,-38.175,7606,34.92047529470876,0.550000011920929,6dFGSv,FP
g0554139-484836,88.55805,-48.8099,14588,36.32217249294625,0.5835000276565552,6dFGSv,FP
g0554233-525902,88.5972,-52.9838,8801,37.02085378189128,0.8730000257492065,6dFGSv,FP
g0554285-410454,88.61865,-41.0817,10723,35.50777520720544,0.5049999952316284,6dFGSv,FP
g0554377-680158,88.6569,-68.0328,11399,35.211027450997626,0.5864999890327454,6dFGSv,FP
g0554384-682509,88.6599,-68.4193,10889,35.44613362133394,0.550000011920929,6dFGSv,FP
g0554447-351923,88.68615,-35.323,10604,34.739542180132894,0.5059999823570251,6dFGSv,FP
g0554452-150803,88.68825,-15.1343,7453,34.26884921781227,0.4854999780654907,6dFGSv,FP
g0554479-580128,88.69965,-58.0245,13055,35.923078023242304,0.49699997901916504,6dFGSv,FP
g0554511-393136,88.71285,-39.5267,9975,37.28125819325325,0.7209999561309814,6dFGSv,FP
g0554547-705256,88.72815,-70.8821,10918,35.35240914579517,0.6449999809265137,6dFGSv,FP
g0555047-713030,88.7694,-71.5084,5611,34.309894988410775,0.671999990940094,6dFGSv,FP
g0555068-485144,88.77855,-48.8621,14589,36.43232130176199,0.5849999785423279,6dFGSv,FP
g0555094-424909,88.7892,-42.819,13032,35.510249077120974,0.5640000104904175,6dFGSv,FP
g0555107-475440,88.7946,-47.911,12461,35.25095806814745,0.5734999775886536,6dFGSv,FP
g0555147-342642,88.81125,-34.4449,10036,35.59099688496312,0.6054999828338623,6dFGSv,FP
g0555174-485243,88.8225,-48.8786,14260,37.30179136956745,0.6290000081062317,6dFGSv,FP
g0555249-694643,88.8537,-69.7787,10889,35.042133707695115,0.5694999694824219,6dFGSv,FP
g0555255-140232,88.8564,-14.0421,5414,34.0622849090173,0.5220000147819519,6dFGSv,FP
g0555305-695247,88.8771,-69.8796,11338,35.68687587084623,0.6310000419616699,6dFGSv,FP
g0555318-244751,88.88235,-24.7976,11984,36.12920277283527,0.6044999957084656,6dFGSv,FP
g0555418-391435,88.9242,-39.2431,13933,35.4674168085598,0.64000004529953,6dFGSv,FP
g0555421-380243,88.92555,-38.0451,9946,35.48543599334951,0.5084999799728394,6dFGSv,FP
g0555575-140922,88.98945,-14.1562,12011,36.627589492951856,0.6885000467300415,6dFGSv,FP
g0556098-701319,89.04105,-70.2221,11398,35.83883698064902,0.8384999632835388,6dFGSv,FP
g0556116-131651,89.0481,-13.2808,6734,34.28755922372086,0.534500002861023,6dFGSv,FP
g0556156-413950,89.06505,-41.6638,11295,35.0076248498725,0.6144999861717224,6dFGSv,FP
g0556160-402358,89.0667,-40.3994,13544,35.93042838377262,0.7145000100135803,6dFGSv,FP
g0556249-215851,89.1039,-21.9808,14503,36.82048293894523,0.5490000247955322,6dFGSv,FP
g0556378-372139,89.1573,-37.3608,13305,36.09226806332971,0.5449999570846558,6dFGSv,FP
g0556411-363249,89.1711,-36.5468,13575,35.57389277974736,0.637499988079071,6dFGSv,FP
g0556416-630825,89.1735,-63.1404,13713,36.22335612526604,0.609499990940094,6dFGSv,FP
g0556450-211122,89.1873,-21.1894,14803,36.64844244755008,0.656000018119812,6dFGSv,FP
g0556487-640456,89.2029,-64.0823,13562,36.07431244203521,0.5669999718666077,6dFGSv,FP
g0556495-601124,89.2062,-60.1901,11167,36.07187621582585,0.6575000286102295,6dFGSv,FP
g0556499-613008,89.20785,-61.5023,10626,35.09704281459136,0.6204999685287476,6dFGSv,FP
g0556537-220035,89.2236,-22.0097,14144,35.96005492722593,0.5590000152587891,6dFGSv,FP
g0556551-700215,89.22945,-70.0375,10979,35.25600762008005,0.6499999761581421,6dFGSv,FP
g0556573-151125,89.2386,-15.1902,6586,34.35880236400436,0.6340000033378601,6dFGSv,FP
g0557053-410424,89.2722,-41.0732,14324,36.51851532678631,0.5734999775886536,6dFGSv,FP
g0557174-373049,89.3223,-37.5135,13545,36.54058868396021,0.7069999575614929,6dFGSv,FP
g0557191-392616,89.32965,-39.4378,13935,36.141728490254785,0.6510000228881836,6dFGSv,FP
g0557286-423127,89.36925,-42.5243,15643,36.215793913356045,0.6369999647140503,6dFGSv,FP
g0557332-295414,89.38815,-29.9038,8540,35.64798301129943,0.5424999594688416,6dFGSv,FP
g0557424-183726,89.42685,-18.6239,10696,36.05230070555324,0.9334999918937683,6dFGSv,FP
g0557509-603847,89.4621,-60.6464,10988,36.19428696770428,0.6449999809265137,6dFGSv,FP
g0557522-200505,89.46765,-20.0846,3052,32.64311637042456,0.5254999995231628,6dFGSv,FP
g0557546-164421,89.4774,-16.7391,7818,35.65667207328547,0.6100000143051147,6dFGSv,FP
g0557587-373927,89.49465,-37.6575,12917,36.06250203534219,0.6035000085830688,6dFGSv,FP
g0558084-425004,89.53485,-42.8343,12676,35.564604758533534,0.5849999785423279,6dFGSv,FP
g0558140-471821,89.5584,-47.3058,14323,36.13936366057668,0.5449999570846558,6dFGSv,FP
g0558201-345347,89.58375,-34.8965,9680,35.63257043557407,0.7415000200271606,6dFGSv,FP
g0558246-375437,89.6025,-37.9103,13367,36.38536347275395,0.5555000305175781,6dFGSv,FP
g0558339-560516,89.64105,-56.0879,11981,35.54215897336849,0.5149999856948853,6dFGSv,FP
g0558343-374446,89.64285,-37.7461,13937,36.088040218930495,0.5920000076293945,6dFGSv,FP
g0558409-520040,89.6703,-52.011,8356,36.06018588663058,0.75,6dFGSv,FP
g0558439-583538,89.6829,-58.5939,11230,36.79659248863829,0.6330000162124634,6dFGSv,FP
g0558523-232023,89.718,-23.3396,5723,34.07631240970744,0.5034999847412109,6dFGSv,FP
g0558570-373054,89.73765,-37.5151,12888,36.7746213903863,1.0134999752044678,6dFGSv,FP
g0559025-452620,89.7606,-45.4389,12136,35.78057145585059,0.6270000338554382,6dFGSv,FP
g0559030-584838,89.76225,-58.8106,15966,36.6176742634653,0.5669999718666077,6dFGSv,FP
g0559095-512808,89.78955,-51.4689,8326,33.74937559133866,0.527999997138977,6dFGSv,FP
g0559154-255208,89.81415,-25.8689,11899,36.36174610594638,0.5835000276565552,6dFGSv,FP
g0559252-500242,89.8551,-50.0449,15792,35.979879368718095,0.5514999628067017,6dFGSv,FP
g0559295-194836,89.87295,-19.81,8271,35.57798373821426,0.5400000214576721,6dFGSv,FP
g0559316-522154,89.8818,-52.3649,9705,35.32517138405959,0.5690000057220459,6dFGSv,FP
g0559421-354450,89.92515,-35.7473,8782,35.269160850147166,0.4950000047683716,6dFGSv,FP
g0559422-600504,89.92575,-60.0844,11439,35.51313393964078,0.6175000071525574,6dFGSv,FP
g0559455-432509,89.93955,-43.4191,12887,36.48095272855957,0.5214999914169312,6dFGSv,FP
g0559462-401545,89.9424,-40.2625,12679,35.11211874301898,0.5999999642372131,6dFGSv,FP
g0559494-522431,89.9556,-52.4086,9885,34.293577063186106,0.5404999852180481,6dFGSv,FP
g0559529-382737,89.97045,-38.4603,13758,36.152970210341124,0.5429999828338623,6dFGSv,FP
g0559530-642654,89.97075,-64.4484,13984,36.641850689447125,0.562000036239624,6dFGSv,FP
g0559598-455226,89.9991,-45.8739,12557,35.836123123736016,0.5059999823570251,6dFGSv,FP
g0600005-391448,90.0021,-39.2466,13489,36.958592433523656,0.6115000247955322,6dFGSv,FP
g0600048-263342,90.0201,-26.5617,12020,36.582216024366616,0.5724999904632568,6dFGSv,FP
g0600065-222542,90.02715,-22.4284,15168,36.30883529369089,0.5249999761581421,6dFGSv,FP
g0600093-182746,90.03885,-18.4627,8331,36.058179294802514,0.656499981880188,6dFGSv,FP
g0600275-585146,90.11445,-58.8628,11291,36.94885569460829,0.6575000286102295,6dFGSv,FP
g0600289-385030,90.1203,-38.8416,14089,36.35359447709921,0.5174999833106995,6dFGSv,FP
g0600298-561055,90.1242,-56.1819,12552,35.09275837931758,0.5609999895095825,6dFGSv,FP
g0600398-582343,90.16575,-58.3952,11351,35.865364349343025,0.49800002574920654,6dFGSv,FP
g0600405-261405,90.1686,-26.2348,12651,35.89731796652114,0.593500018119812,6dFGSv,FP
g0600412-535538,90.1716,-53.9273,10005,35.0037792129449,0.5900000333786011,6dFGSv,FP
g0600434-570420,90.18105,-57.0722,11202,35.814671496324294,0.5414999723434448,6dFGSv,FP
g0600454-603122,90.189,-60.5229,10870,36.07534146933169,0.6580000519752502,6dFGSv,FP
g0600481-152357,90.2004,-15.3992,6892,33.45092011070931,0.5799999833106995,6dFGSv,FP
g0600491-583530,90.20445,-58.5916,11231,35.72478587203483,0.48900002241134644,6dFGSv,FP
g0601015-560801,90.25605,-56.1335,12492,36.2358536204332,0.534500002861023,6dFGSv,FP
g0601055-583717,90.27285,-58.6213,11411,36.11381212275087,0.5225000381469727,6dFGSv,FP
g0601091-582545,90.288,-58.4291,10902,36.778724608498585,0.5964999794960022,6dFGSv,FP
g0601241-583830,90.3504,-58.6415,10932,35.840691913160434,0.574999988079071,6dFGSv,FP
g0601266-395921,90.3609,-39.9891,15079,37.6905563707992,0.6165000200271606,6dFGSv,FP
g0601316-200816,90.3816,-20.1377,8274,35.80477127962001,0.531499981880188,6dFGSv,FP
g0601361-202030,90.4005,-20.3417,8454,35.018504898854935,0.4715000092983246,6dFGSv,FP
g0601520-482952,90.46665,-48.4977,15766,36.78330141497733,0.5745000243186951,6dFGSv,FP
g0601561-502512,90.4839,-50.4199,9349,35.71251938844899,0.5320000052452087,6dFGSv,FP
g0601568-200813,90.4869,-20.137,8394,35.06953849215451,0.46700000762939453,6dFGSv,FP
g0602008-581254,90.5031,-58.2149,11382,35.897286625514035,0.7135000228881836,6dFGSv,FP
g0602067-583643,90.528,-58.6119,11802,35.073471819317795,0.5690000057220459,6dFGSv,FP
g0602130-242530,90.5541,-24.425,12443,36.28831924348788,0.5659999847412109,6dFGSv,FP
g0602173-395635,90.57195,-39.9429,14360,36.76946599584916,0.5540000200271606,6dFGSv,FP
g0602186-390609,90.5775,-39.1024,14031,36.74663674279974,0.5694999694824219,6dFGSv,FP
g0602259-445352,90.6081,-44.8977,12530,35.67444906557964,0.5569999814033508,6dFGSv,FP
g0602366-535600,90.65235,-53.9334,10427,35.11149059524254,0.5885000228881836,6dFGSv,FP
g0602395-584333,90.66465,-58.7259,11383,35.98647725348117,0.5590000152587891,6dFGSv,FP
g0602419-221854,90.67455,-22.315,14902,36.41091651643203,0.6584999561309814,6dFGSv,FP
g0602460-584746,90.69165,-58.796,11023,35.73769266541247,0.6975000500679016,6dFGSv,FP
g0602504-523849,90.7101,-52.647,10188,37.546638457315915,0.6629999876022339,6dFGSv,FP
g0602511-234128,90.7131,-23.691,11724,36.50607278141025,0.5335000157356262,6dFGSv,FP
g0603045-264416,90.7689,-26.7376,11935,36.89130577937496,0.637499988079071,6dFGSv,FP
g0603052-325209,90.77175,-32.8691,13464,36.59806429493399,0.527999997138977,6dFGSv,FP
g0603219-644911,90.8412,-64.8197,13386,35.07744783385574,0.7050000429153442,6dFGSv,FP
g0603268-663706,90.86175,-66.6184,10956,35.71645385131727,0.5530000329017639,6dFGSv,FP
g0603281-263335,90.867,-26.5596,12115,36.40531083957789,0.5774999856948853,6dFGSv,FP
g0603321-274915,90.88395,-27.8209,12505,36.453612094794025,0.5864999890327454,6dFGSv,FP
g0603363-263927,90.90105,-26.6576,12655,36.95350438969123,0.7639999389648438,6dFGSv,FP
g0603396-264155,90.91515,-26.6986,11876,37.321544655739096,0.7204999923706055,6dFGSv,FP
g0603411-183532,90.9213,-18.5923,14992,36.39149153331328,0.7029999494552612,6dFGSv,FP
g0603419-451819,90.92445,-45.3052,12052,36.09148935084937,0.546500027179718,6dFGSv,FP
g0603423-320943,90.9261,-32.1618,9987,35.915368824820064,0.5820000171661377,6dFGSv,FP
g0603433-344649,90.9303,-34.7804,8577,35.43337066566004,0.5860000252723694,6dFGSv,FP
g0603569-491726,90.98715,-49.2904,14838,37.61857054147255,0.590999960899353,6dFGSv,FP
g0604075-125501,91.0311,-12.9169,12682,35.786632473568666,0.7455000281333923,6dFGSv,FP
g0604095-543722,91.03965,-54.6227,9798,34.72888076365199,0.5049999952316284,6dFGSv,FP
g0604149-593936,91.062,-59.66,14231,36.87387085777065,0.606499969959259,6dFGSv,FP
g0604190-270454,91.0794,-27.0816,12086,35.84610662322332,0.5745000243186951,6dFGSv,FP
g0604241-221728,91.1004,-22.291,15294,36.35179905576395,0.6604999899864197,6dFGSv,FP
g0604303-191127,91.12635,-19.1909,8098,34.57008261682857,0.5764999985694885,6dFGSv,FP
g0604312-530550,91.12995,-53.0971,9889,35.525455532155036,0.5049999952316284,6dFGSv,FP
g0604376-650560,91.1568,-65.0999,10689,35.969379123167926,0.5094999670982361,6dFGSv,FP
g0604438-224555,91.18245,-22.7652,15174,35.898194145326435,0.6705000400543213,6dFGSv,FP
g0604450-732359,91.18725,-73.3998,4504,33.04268557080242,0.5609999895095825,6dFGSv,FP
g0604549-541335,91.22865,-54.2263,10908,35.503919300048864,0.4950000047683716,6dFGSv,FP
g0605046-263143,91.2693,-26.5287,12297,35.4996896146787,0.5770000219345093,6dFGSv,FP
g0605272-134856,91.36335,-13.8156,11036,35.30325208361676,0.578000009059906,6dFGSv,FP
g0605355-552712,91.398,-55.4532,9679,35.20884615016056,0.6775000095367432,6dFGSv,FP
g0605459-600826,91.44135,-60.1406,15821,36.827863283958024,0.5354999899864197,6dFGSv,FP
g0605469-445340,91.44555,-44.8944,12414,35.97925233135521,0.6324999928474426,6dFGSv,FP
g0605495-492837,91.4562,-49.4768,15949,37.791861052067006,0.5609999895095825,6dFGSv,FP
g0606129-242822,91.55385,-24.4729,14517,35.74557800562736,0.5485000014305115,6dFGSv,FP
g0606156-344921,91.5651,-34.8226,11878,35.958410248511825,0.6054999828338623,6dFGSv,FP
g0606233-610737,91.5969,-61.1268,8985,35.61928400267714,0.5385000109672546,6dFGSv,FP
g0606255-450352,91.6062,-45.0644,12055,35.97152980305314,0.5864999890327454,6dFGSv,FP
g0606286-225738,91.6191,-22.9604,15267,36.911462222814166,0.656499981880188,6dFGSv,FP
g0606428-330216,91.6782,-33.0379,11939,36.55803341908528,0.5115000009536743,6dFGSv,FP
g0606475-334852,91.69785,-33.8145,11520,35.40795605666965,0.4684999883174896,6dFGSv,FP
g0606485-450236,91.70205,-45.0433,12325,36.24762837711316,0.5874999761581421,6dFGSv,FP
g0606523-752153,91.7178,-75.3647,11308,34.85762269171592,0.4925000071525574,6dFGSv,FP
g0607017-692118,91.75725,-69.3549,4480,34.41908383157058,0.5490000247955322,6dFGSv,FP
g0607029-492916,91.7622,-49.4879,16160,38.07590042284353,0.578499972820282,6dFGSv,FP
g0607035-423614,91.76445,-42.6038,13945,36.77728633763541,0.6650000214576721,6dFGSv,FP
g0607073-451109,91.78065,-45.1857,11996,36.239375997499636,0.5954999923706055,6dFGSv,FP
g0607074-445635,91.78065,-44.9431,12775,34.86649835659474,0.652999997138977,6dFGSv,FP
g0607103-451055,91.79295,-45.1819,11756,34.827991476117425,0.6570000052452087,6dFGSv,FP
g0607178-530849,91.8243,-53.147,10282,36.02658165357489,0.527999997138977,6dFGSv,FP
g0607202-232203,91.83405,-23.3675,11551,35.76779160245778,0.48099997639656067,6dFGSv,FP
g0607205-451157,91.8354,-45.1992,12206,37.42856040945815,0.7864999771118164,6dFGSv,FP
g0607253-231747,91.85535,-23.2963,11791,36.41894693387216,0.671999990940094,6dFGSv,FP
g0607344-283823,91.89345,-28.6398,12690,35.50400172819511,0.5814999938011169,6dFGSv,FP
g0607399-493546,91.9161,-49.5961,15711,37.38871275730776,0.6334999799728394,6dFGSv,FP
g0607460-333010,91.9416,-33.5029,14939,37.035801322208265,0.7904999852180481,6dFGSv,FP
g0607544-453827,91.97655,-45.6408,15414,36.341270519583,0.5130000114440918,6dFGSv,FP
g0607559-114916,91.9827,-11.8211,10589,35.717468472556874,0.5814999938011169,6dFGSv,FP
g0607564-445916,91.98495,-44.9877,12536,36.068488657913434,0.5199999809265137,6dFGSv,FP
g0607566-431850,91.98585,-43.3138,13796,36.94295960508438,0.6729999780654907,6dFGSv,FP
g0608000-313407,92.0001,-31.5686,9363,35.04076876743225,0.5379999876022339,6dFGSv,FP
g0608098-450854,92.04075,-45.1482,12386,35.37284908281868,0.5379999876022339,6dFGSv,FP
g0608107-653648,92.0445,-65.6133,10840,36.10384015721003,0.5755000114440918,6dFGSv,FP
g0608239-523044,92.0994,-52.5123,4647,33.060557106750935,0.46399998664855957,6dFGSv,FP
g0608316-332059,92.1318,-33.3496,11702,36.16099412215654,0.6705000400543213,6dFGSv,FP
g0608419-493024,92.17455,-49.5067,15652,37.88004285729253,0.612500011920929,6dFGSv,FP
g0608441-481213,92.18385,-48.2036,14574,37.011587429485715,0.6044999957084656,6dFGSv,FP
g0608510-282600,92.21265,-28.4334,12272,36.73877034734237,0.5974999666213989,6dFGSv,FP
g0608534-613753,92.2224,-61.6313,12194,36.878424586821644,0.5604999661445618,6dFGSv,FP
g0608585-570709,92.2437,-57.1193,9650,35.57733020848181,0.49950000643730164,6dFGSv,FP
g0609056-631316,92.2734,-63.2211,11743,35.56708906331473,0.47749999165534973,6dFGSv,FP
g0609150-510432,92.3124,-51.0757,12384,35.82099836855384,0.699999988079071,6dFGSv,FP
g0609199-660927,92.33295,-66.1575,10301,35.302590672354995,0.5835000276565552,6dFGSv,FP
g0609200-490440,92.33325,-49.0778,16043,36.67512170985853,0.8684999942779541,6dFGSv,FP
g0609229-613103,92.34555,-61.5174,12255,36.29826024410013,0.8429999351501465,6dFGSv,FP
g0609318-654922,92.3826,-65.8226,10661,35.45368345154321,0.5454999804496765,6dFGSv,FP
g0609339-182318,92.39115,-18.3884,15390,36.56838670010333,0.6349999904632568,6dFGSv,FP
g0609457-413831,92.4405,-41.642,15538,36.096169336736644,0.5015000104904175,6dFGSv,FP
g0609466-241931,92.4441,-24.3254,11734,35.63392412591075,0.48350000381469727,6dFGSv,FP
g0609481-244125,92.4504,-24.6903,9126,35.580596016653956,0.4724999964237213,6dFGSv,FP
g0609488-333551,92.4534,-33.5974,11374,36.54475983939237,0.5189999938011169,6dFGSv,FP
g0609518-355160,92.46585,-35.8666,9874,35.49415932390983,0.5820000171661377,6dFGSv,FP
g0609518-434659,92.466,-43.7831,14158,35.930203136157814,0.48250001668930054,6dFGSv,FP
g0609552-500335,92.4801,-50.0598,15113,36.483947074483716,0.6759999990463257,6dFGSv,FP
g0610136-575719,92.5566,-57.9552,11060,35.7494693371083,0.6129999756813049,6dFGSv,FP
g0610198-700831,92.5824,-70.1421,11406,36.270860467608074,0.637499988079071,6dFGSv,FP
g0610216-623518,92.5899,-62.5882,8417,35.211480290063506,0.5285000205039978,6dFGSv,FP
g0610259-640039,92.6079,-64.0107,11323,35.70450121023363,0.6459999680519104,6dFGSv,FP
g0610294-261335,92.62245,-26.2263,14733,35.86364963284723,0.6179999709129333,6dFGSv,FP
g0610318-143057,92.63265,-14.5158,10924,36.878602173862674,0.671999990940094,6dFGSv,FP
g0610327-623218,92.6364,-62.5384,8447,34.40320607360563,0.4504999816417694,6dFGSv,FP
g0610492-334355,92.70495,-33.7319,11435,36.71287460493133,0.5205000042915344,6dFGSv,FP
g0610514-335257,92.71395,-33.8824,8947,34.509580758513245,0.45249998569488525,6dFGSv,FP
g0610524-265809,92.71845,-26.9691,14824,36.78252068398325,0.5600000023841858,6dFGSv,FP
g0610552-095812,92.73015,-9.9701,6875,35.04505710205665,0.6835000514984131,6dFGSv,FP
g0611000-434526,92.7501,-43.7573,14189,36.67395261035978,0.5080000162124634,6dFGSv,FP
g0611030-434323,92.7624,-43.7231,12001,36.287780840913065,0.9054999947547913,6dFGSv,FP
g0611058-451051,92.7741,-45.181,12150,35.75257504168709,0.5234999656677246,6dFGSv,FP
g0611178-270351,92.8242,-27.0641,12426,36.30485051430528,0.5615000128746033,6dFGSv,FP
g0611272-122445,92.8632,-12.4124,10685,36.725066360482636,0.6265000104904175,6dFGSv,FP
g0611296-665514,92.8731,-66.9205,10601,36.44792793719362,0.5360000133514404,6dFGSv,FP
g0611317-420422,92.88195,-42.0728,12032,36.38438281255518,0.6395000219345093,6dFGSv,FP
g0611364-661058,92.90145,-66.1827,11382,36.054786592711636,0.5180000066757202,6dFGSv,FP
g0611484-553418,92.95185,-55.5716,12562,36.245987575856184,0.531000018119812,6dFGSv,FP
